STATE,STATENAME,ST_CASE,VEH_NO,MOD_YEAR,MOD_YEARNAME,VPICBODYCLASSNAME,MAKENAME,BODY_TYP,BODY_TYPNAME,ROLLOVER,ROLLOVERNAME,FIRE_EXP,FIRE_EXPNAME,DEATHS,DR_DRINK,DR_DRINKNAME,SPEEDREL,SPEEDRELNAME,VSPD_LIM,VSPD_LIMNAME,VSURCOND,VSURCONDNAME
12,Florida,122816,2,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
12,Florida,122817,1,2013,2013,Coupe,Chevrolet,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
12,Florida,122817,2,2018,2018,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
12,Florida,122818,1,2018,2018,Pickup,Ford,34,Light Pickup,0,No Rollover,1,Yes,2,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122819,1,2017,2017,Motorcycle - Sport,Kawasaki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
12,Florida,122819,2,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Volkswagen,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122820,1,2003,2003,Convertible/Cabriolet,Mercedes-Benz,1,"Convertible(excludes sun-roof,t-bar)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122820,2,2013,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),KIA,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122821,1,2017,2017,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,35,35 MPH,1,Dry
12,Florida,122821,2,2006,2006,Pickup,Toyota,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122822,1,2015,2015,Coupe,Dodge,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
12,Florida,122823,1,2012,2012,Sedan/Saloon,Buick / Opel,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
12,Florida,122824,1,2013,2013,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122825,1,1999,1999,Motorcycle - Unknown Body Class,Triumph,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",50,50 MPH,1,Dry
12,Florida,122825,2,2002,2002,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,2,0,No,0,No,25,25 MPH,1,Dry
12,Florida,122827,1,2013,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,30,30 MPH,1,Dry
12,Florida,122828,1,2015,2015,Sedan/Saloon,Infiniti,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122828,2,2015,2015,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122829,1,2024,2024,Truck-Tractor,Other Make,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122829,2,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122829,3,2018,2018,Incomplete - Chassis Cab (Single Cab),Other Make,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122829,4,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Lexus,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122830,1,2000,2000,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
12,Florida,122830,2,1995,1995,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
12,Florida,122830,3,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
12,Florida,122831,1,2022,2022,Truck,Kenworth,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
12,Florida,122832,1,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Hyundai,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,25,25 MPH,1,Dry
12,Florida,122832,2,2005,2005,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122832,3,2022,2022,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122833,1,2021,2021,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122834,1,2024,2024,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,2,Wet
12,Florida,122834,2,2021,2021,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,8,No Driver Present/Unknown if Driver Present,65,65 MPH,2,Wet
12,Florida,122834,3,2017,2017,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,65,65 MPH,2,Wet
12,Florida,122835,1,2005,2005,Pickup,Dodge,34,Light Pickup,3,Rollover,0,No or Not Reported,0,1,Yes,4,"Yes, Too Fast for Conditions",50,50 MPH,2,Wet
12,Florida,122835,2,2023,2023,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,50,50 MPH,2,Wet
12,Florida,122836,1,2017,2017,Cargo Van,Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
12,Florida,122836,2,2005,2005,Sedan/Saloon,Acura,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
12,Florida,122837,1,2016,2016,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,45,45 MPH,1,Dry
12,Florida,122837,2,2018,2018,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122838,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,2,Wet
12,Florida,122839,1,2021,2021,Cargo Van,Nissan/Datsun,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
12,Florida,122840,1,1999,1999,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122840,2,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122841,1,2014,2014,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,0,No,25,25 MPH,1,Dry
12,Florida,122841,2,2018,2018,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122842,1,2022,2022,Sedan/Saloon,Mercedes-Benz,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122843,1,2012,2012,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122843,2,2007,2007,Motorcycle - Cruiser,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122844,1,1999,1999,Cargo Van,Chevrolet,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,70,70 MPH,1,Dry
12,Florida,122845,1,2002,2002,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
12,Florida,122846,1,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122847,1,2012,2012,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
12,Florida,122848,1,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122849,1,1998,1998,Cargo Van,Dodge,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122849,2,2022,2022,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122850,1,2004,2004,Motorcycle - Street,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",98,Not Reported,1,Dry
12,Florida,122850,2,2012,2012,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Hyundai,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
12,Florida,122851,1,2004,2004,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,35,35 MPH,1,Dry
12,Florida,122852,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,5,5-door/4-door hatchback,0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,2,Wet
12,Florida,122853,1,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mitsubishi,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122854,1,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,20,20 MPH,1,Dry
12,Florida,122855,1,2015,2015,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122856,1,2014,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122856,2,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),KIA,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,0,No,30,30 MPH,1,Dry
12,Florida,122857,1,2017,2017,Cargo Van,Ford,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,98,Not Reported,2,Wet
12,Florida,122857,2,2023,2023,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,2,0,No,0,No,98,Not Reported,2,Wet
12,Florida,122858,1,2011,2011,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,4,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122858,2,2021,2021,Pickup,GMC,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122858,3,2011,2011,Sedan/Saloon,Cadillac,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122859,1,2024,2024,Sedan/Saloon,KIA,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122859,2,2024,2024,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Cadillac,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122859,3,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122859,4,2002,2002,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122859,5,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Land Rover,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122860,1,2008,2008,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122860,2,2015,2015,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122861,1,2025,2025,Truck,Freightliner,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122861,2,2016,2016,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122862,1,2023,2023,Sedan/Saloon,Dodge,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122863,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122864,1,2017,2017,Convertible/Cabriolet,Chevrolet,1,"Convertible(excludes sun-roof,t-bar)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122865,1,2006,2006,Pickup,Nissan/Datsun,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122865,2,2012,2012,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122866,1,2016,2016,Sedan/Saloon,BMW,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,25,25 MPH,1,Dry
12,Florida,122867,1,2007,2007,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
12,Florida,122868,1,2011,2011,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122869,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,99,Reported as Unknown,1,Dry
12,Florida,122870,1,2017,2017,Truck-Tractor,Volvo,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
12,Florida,122870,2,2014,2014,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,2,Wet
12,Florida,122870,3,2018,2018,Incomplete - Cutaway,Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
12,Florida,122871,1,2007,2007,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,40,40 MPH,1,Dry
12,Florida,122872,1,2015,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Subaru,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
12,Florida,122873,1,2024,2024,Motorcycle - Sport,Kawasaki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122873,2,2021,2021,Truck,Peterbilt,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122874,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,11,"Mud, Dirt or Gravel"
12,Florida,122875,1,2015,2015,Minivan,Dodge,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122876,1,2008,2008,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
12,Florida,122877,1,2012,2012,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,2,Wet
12,Florida,122877,2,2007,2007,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
12,Florida,122878,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
12,Florida,122879,1,2015,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
12,Florida,122880,1,2024,2024,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
12,Florida,122881,1,2018,2018,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,25,25 MPH,1,Dry
12,Florida,122882,1,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
12,Florida,122883,1,2013,2013,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122884,1,2006,2006,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122885,1,2006,2006,Coupe,Honda,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,0,No,0,No,50,50 MPH,1,Dry
12,Florida,122885,2,2005,2005,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122886,1,2001,2001,Motorcycle - Cruiser,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
12,Florida,122887,1,2007,2007,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
12,Florida,122888,1,2007,2007,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",40,40 MPH,1,Dry
12,Florida,122889,1,2015,2015,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",40,40 MPH,1,Dry
12,Florida,122890,1,2000,2000,Pickup,GMC,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122890,2,2016,2016,Pickup,Ford,34,Light Pickup,3,Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
12,Florida,122891,1,2019,2019,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
12,Florida,122891,2,2016,2016,Sedan/Saloon,Mazda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,2,Wet
12,Florida,122892,1,2014,2014,Sedan/Saloon,Mercedes-Benz,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,2,Wet
12,Florida,122892,2,2024,2024,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
12,Florida,122893,1,2017,2017,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
12,Florida,122894,1,2016,2016,Sedan/Saloon,Dodge,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
12,Florida,122896,1,2021,2021,Sedan/Saloon,Other Domestic Manufacturers,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,2,Wet
12,Florida,122897,1,2017,2017,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,2,Wet
